date,breed,group,popularity_rank,height_avg,weight_avg,lifeexp_avg,energy_level,trainability_level,shedding_level,demeanor_level,baseline_pop_index,popularity_index,monthly_registrations
2019-02-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,59.75,24
2019-03-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,64.77,28
2019-04-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,66.7,33
2019-05-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,66.38,26
2019-06-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,65.41,27
2019-07-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,62.56,33
2019-08-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,59.1,33
2019-09-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,54.64,42
2019-10-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,53.42,30
2019-11-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,52.64,31
2019-12-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,54.2,31
2020-01-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,55.86,24
2020-02-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,59.21,41
2020-03-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,62.69,25
2020-04-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,65.97,33
2020-05-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,68.46,25
2020-06-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,66.18,27
2020-07-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,64.09,28
2020-08-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,61.58,38
2020-09-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,56.96,26
2020-10-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,54.9,28
2020-11-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,53.3,26
2020-12-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,55.04,20
2021-01-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,57.67,29
2021-02-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,61.58,34
2021-03-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,66.23,36
2021-04-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,68.77,40
2021-05-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,70.78,37
2021-06-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,70.32,24
2021-07-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,66.94,28
2021-08-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,61.48,38
2021-09-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,55.43,19
2021-10-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,51.17,20
2021-11-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,52.85,26
2021-12-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,53.44,25
2022-01-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,57.13,28
2022-02-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,61.3,30
2022-03-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,66.42,25
2022-04-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,70.73,43
2022-05-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,71.99,26
2022-06-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,69.65,37
2022-07-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,66.47,36
2022-08-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,62.95,35
2022-09-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,59.35,26
2022-10-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,57.58,27
2022-11-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,56.34,40
2022-12-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,54.61,31
2023-01-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,56.63,26
2023-02-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,62.0,29
2023-03-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,65.45,34
2023-04-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,68.09,30
2023-05-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,71.16,29
2023-06-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,69.23,24
2023-07-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,67.41,36
2023-08-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,64.57,30
2023-09-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,59.91,24
2023-10-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,57.01,23
2023-11-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,57.1,24
2023-12-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,58.87,43
2024-01-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,60.38,27
2024-02-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,65.09,40
2024-03-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,67.6,33
2024-04-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,72.48,34
2024-05-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,72.43,35
2024-06-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,69.36,44
2024-07-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,66.19,31
2024-08-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,60.52,33
2024-09-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,56.62,40
2024-10-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,56.05,25
2024-11-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,55.32,17
2024-12-01,Lagotto Romagnolo,Sporting Group,99,44.45,13.38,16.0,3,5,2,3,48.69,56.01,27
2018-01-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,21.35,9
2018-02-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,26.4,13
2018-03-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,31.08,14
2018-04-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,33.18,17
2018-05-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,34.56,11
2018-06-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,32.62,21
2018-07-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,29.36,10
2018-08-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,24.01,10
2018-09-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,19.86,6
2018-10-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,17.89,7
2018-11-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,17.97,10
2018-12-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,20.78,6
2019-01-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,21.08,6
2019-02-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,24.95,19
2019-03-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,29.31,10
2019-04-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,33.25,17
2019-05-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,33.0,11
2019-06-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,31.58,10
2019-07-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,29.62,11
2019-08-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,25.69,19
2019-09-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,21.93,8
2019-10-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,18.67,9
2019-11-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,19.71,10
2019-12-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,21.63,9
2020-01-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,23.72,14
2020-02-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,26.66,17
2020-03-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,30.17,11
2020-04-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,32.04,12
2020-05-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,32.74,16
2020-06-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,32.93,19
2020-07-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,29.31,17
2020-08-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,25.0,9
2020-09-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,22.11,8
2020-10-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,18.84,7
2020-11-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,18.75,8
2020-12-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,19.63,12
2021-01-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,23.05,9
2021-02-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,27.86,11
2021-03-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,29.34,20
2021-04-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,32.62,21
2021-05-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,34.54,20
2021-06-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,33.57,16
2021-07-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,30.22,14
2021-08-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,26.83,14
2021-09-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,24.56,7
2021-10-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,23.84,12
2021-11-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,21.72,12
2021-12-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,22.2,10
2022-01-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,23.1,11
2022-02-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,29.11,15
2022-03-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,32.08,7
2022-04-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,36.56,17
2022-05-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,38.39,16
2022-06-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,35.37,25
2022-07-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,32.38,18
2022-08-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,25.81,15
2022-09-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,21.6,13
2022-10-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,18.72,6
2022-11-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,20.02,12
2022-12-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,21.7,10
2023-01-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,24.18,9
2023-02-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,27.01,13
2023-03-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,32.55,20
2023-04-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,36.42,19
2023-05-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,35.8,21
2023-06-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,35.3,10
2023-07-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,33.17,11
2023-08-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,27.92,5
2023-09-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,23.54,18
2023-10-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,22.13,9
2023-11-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,22.07,15
2023-12-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,23.69,6
2024-01-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,25.79,13
2024-02-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,30.35,10
2024-03-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,33.51,21
2024-04-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,35.57,17
2024-05-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,34.6,14
2024-06-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,34.38,16
2024-07-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,30.36,10
2024-08-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,26.21,8
2024-09-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,20.91,9
2024-10-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,20.11,13
2024-11-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,20.05,9
2024-12-01,Lakeland Terrier,Terrier Group,147,36.83,7.71,13.5,3,3,2,3,23.56,21.72,12
2018-01-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,50.36,20
2018-02-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,52.29,17
2018-03-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,58.37,25
2018-04-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,60.55,27
2018-05-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,62.58,23
2018-06-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,61.57,32
2018-07-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,58.69,32
2018-08-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,54.0,23
2018-09-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,50.32,24
2018-10-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,46.2,21
2018-11-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,46.89,27
2018-12-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,47.66,19
2019-01-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,50.05,23
2019-02-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,56.11,27
2019-03-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,59.4,31
2019-04-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,62.5,35
2019-05-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,62.46,25
2019-06-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,61.06,29
2019-07-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,57.51,25
2019-08-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,52.92,21
2019-09-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,50.08,24
2019-10-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,46.37,22
2019-11-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,46.01,24
2019-12-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,49.28,22
2020-01-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,53.44,32
2020-02-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,58.0,26
2020-03-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,61.1,30
2020-04-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,63.57,22
2020-05-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,64.35,32
2020-06-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,62.18,33
2020-07-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,58.64,36
2020-08-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,54.77,28
2020-09-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,50.96,20
2020-10-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,48.01,25
2020-11-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,47.15,26
2020-12-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,48.35,24
2021-01-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,51.77,27
2021-02-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,55.93,36
2021-03-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,59.36,22
2021-04-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,62.21,31
2021-05-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,65.32,29
2021-06-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,63.12,29
2021-07-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,58.94,26
2021-08-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,54.98,29
2021-09-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,51.73,21
2021-10-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,49.15,14
2021-11-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,48.5,28
2021-12-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,49.29,20
2022-01-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,52.85,26
2022-02-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,56.03,23
2022-03-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,60.46,26
2022-04-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,63.82,36
2022-05-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,63.06,31
2022-06-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,61.28,27
2022-07-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,57.61,24
2022-08-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,55.36,25
2022-09-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,51.43,21
2022-10-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,47.97,25
2022-11-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,47.58,21
2022-12-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,49.37,16
2023-01-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,53.55,17
2023-02-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,55.27,25
2023-03-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,58.32,22
2023-04-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,63.37,25
2023-05-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,64.77,22
2023-06-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,61.71,30
2023-07-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,58.94,16
2023-08-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,56.0,29
2023-09-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,52.2,22
2023-10-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,51.34,25
2023-11-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,50.57,30
2023-12-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,51.31,20
2024-01-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,54.32,27
2024-02-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,57.48,33
2024-03-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,61.88,29
2024-04-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,63.2,32
2024-05-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,63.91,18
2024-06-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,62.09,29
2024-07-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,58.26,30
2024-08-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,53.0,30
2024-09-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,49.1,24
2024-10-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,46.25,21
2024-11-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,46.48,16
2024-12-01,Lancashire Heeler,Miscellaneous Class,96,27.94,5.9,13.5,4,4,3,4,50.26,49.18,25
2018-01-01,Lapponian Herder,Foundation Stock Service,96,48.26,31.75,12.0,3,5,3,3,50.26,43.83,18
2018-02-01,Lapponian Herder,Foundation Stock Service,96,48.26,31.75,12.0,3,5,3,3,50.26,48.96,23
